

----------------------------------------------------------------------------
Training TabNet Vesion 1 with Dataset: config/boston.yml 



----------------------------------------------------------------------------
 Panda Version: 2.0.3
Namespace(batch_size=128, cat_dims=None, cat_idx=None, config='config/boston.yml', data_parallel=False, dataset='Boston', direction='minimize', dropna_idx=None, early_stopping_rounds=20, epochs=100, gpu_ids=[0, 1], logging_period=100, miss_cat_idx=None, miss_num_idx=None, model_name='TabNet', n_trials=30, nominal_idx=[3], num_classes=1, num_features=13, num_idx=None, num_splits=5, objective='regression', one_hot_encode=True, optimize_hyperparameters=True, ordinal_encode=False, ordinal_idx=None, scale=True, seed=221, shuffle=True, target_encode=False, use_gpu=True, val_batch_size=256)
Start hyperparameter optimization
 Panda Version: 2.0.3
Loading dataset Boston...
Dataset loaded! 

X b4 encoding : [6.320e-03 1.800e+01 2.310e+00 0.000e+00 5.380e-01 6.575e+00 6.520e+01
 4.090e+00 1.000e+00 2.960e+02 1.530e+01 3.969e+02 4.980e+00] 

(506, 13)
Data Type of X: <class 'numpy.ndarray'>
Nominal Idx: [3]
Ordinal Idx: None
Cat Dims: None 
 

Normonal Idx: [3]
Cat Idx Part II: [3] 
ENDE 
 

X after Nominal Encoding: [6.320e-03 1.800e+01 2.310e+00 0.000e+00 5.380e-01 6.575e+00 6.520e+01
 4.090e+00 1.000e+00 2.960e+02 1.530e+01 3.969e+02 4.980e+00] 
 

Scaling the data...
X after Scaling: [-0.41978194  0.28482986 -1.2879095   0.         -0.14421743  0.41367189
 -0.12001342  0.1402136  -0.98284286 -0.66660821 -1.45900038  0.44105193
 -1.0755623 ] 
 

One Hot Encoding...
X after One Hot Encoding: [ 1.          0.         -0.41978194  0.28482986 -1.2879095  -0.14421743
  0.41367189 -0.12001342  0.1402136  -0.98284286 -0.66660821 -1.45900038
  0.44105193 -1.0755623 ] 
 

args.num_features: 14
args.cat_idx: None
Cat Dims: []
New Shape: (506, 14)
False 
 

Using an existing study with name 'TabNet_Boston' instead of creating a new one.
In get_device
In get_device
epoch 0  | loss: 497.14698| eval_rmse: 1015.99474|  0:00:00s
epoch 25 | loss: 10.96351| eval_rmse: 15.35631|  0:00:03s
epoch 26 | loss: 10.93786| eval_rmse: 13.4035 |  0:00:03s
epoch 27 | loss: 17.28562| eval_rmse: 10.29733|  0:00:03s
epoch 28 | loss: 12.72922| eval_rmse: 10.26112|  0:00:03s
epoch 29 | loss: 11.33941| eval_rmse: 11.2911 |  0:00:03s
epoch 30 | loss: 12.4979 | eval_rmse: 10.01398|  0:00:03s
epoch 31 | loss: 12.04151| eval_rmse: 9.94141 |  0:00:03s
epoch 32 | loss: 11.66831| eval_rmse: 12.66785|  0:00:03s
epoch 33 | loss: 8.97667 | eval_rmse: 12.89528|  0:00:04s
epoch 34 | loss: 8.59189 | eval_rmse: 14.01545|  0:00:04s
epoch 35 | loss: 10.34907| eval_rmse: 12.8857 |  0:00:04s
epoch 36 | loss: 9.8257  | eval_rmse: 10.16803|  0:00:04s
epoch 37 | loss: 9.66734 | eval_rmse: 10.00055|  0:00:04s
epoch 38 | loss: 7.82115 | eval_rmse: 8.2518  |  0:00:04s
epoch 39 | loss: 10.09863| eval_rmse: 7.17644 |  0:00:04s
epoch 40 | loss: 8.78521 | eval_rmse: 6.93494 |  0:00:04s
epoch 41 | loss: 10.7139 | eval_rmse: 6.26197 |  0:00:04s
epoch 42 | loss: 10.49492| eval_rmse: 5.78793 |  0:00:05s
epoch 43 | loss: 9.09359 | eval_rmse: 4.97338 |  0:00:05s
epoch 44 | loss: 8.45021 | eval_rmse: 5.69969 |  0:00:05s
epoch 45 | loss: 14.00212| eval_rmse: 6.32087 |  0:00:05s
epoch 46 | loss: 11.44968| eval_rmse: 6.73658 |  0:00:05s
epoch 47 | loss: 12.25002| eval_rmse: 5.4454  |  0:00:05s
epoch 48 | loss: 14.62986| eval_rmse: 4.9967  |  0:00:05s
epoch 49 | loss: 11.59065| eval_rmse: 5.40344 |  0:00:05s
epoch 50 | loss: 12.59844| eval_rmse: 5.3428  |  0:00:06s
epoch 51 | loss: 11.70692| eval_rmse: 5.36138 |  0:00:06s
epoch 52 | loss: 11.84182| eval_rmse: 5.22336 |  0:00:06s
epoch 53 | loss: 11.09596| eval_rmse: 5.54741 |  0:00:06s
epoch 54 | loss: 10.83876| eval_rmse: 5.41183 |  0:00:06s
epoch 55 | loss: 10.90681| eval_rmse: 5.14569 |  0:00:06s
epoch 56 | loss: 9.95529 | eval_rmse: 5.42133 |  0:00:06s
epoch 57 | loss: 9.09563 | eval_rmse: 5.06829 |  0:00:06s
epoch 58 | loss: 8.34261 | eval_rmse: 5.16122 |  0:00:06s
epoch 59 | loss: 8.41924 | eval_rmse: 4.87708 |  0:00:07s
epoch 60 | loss: 10.79513| eval_rmse: 4.83445 |  0:00:07s
epoch 61 | loss: 12.1724 | eval_rmse: 4.66011 |  0:00:07s
epoch 62 | loss: 11.46321| eval_rmse: 5.00392 |  0:00:07s
epoch 63 | loss: 10.32825| eval_rmse: 4.5981  |  0:00:07s
epoch 64 | loss: 10.14183| eval_rmse: 4.77747 |  0:00:07s
epoch 65 | loss: 10.42784| eval_rmse: 4.9088  |  0:00:07s
epoch 66 | loss: 8.58479 | eval_rmse: 5.04807 |  0:00:07s
epoch 67 | loss: 7.99715 | eval_rmse: 5.33428 |  0:00:07s
epoch 68 | loss: 8.39509 | eval_rmse: 5.95925 |  0:00:08s
epoch 69 | loss: 9.33945 | eval_rmse: 5.40645 |  0:00:08s
epoch 70 | loss: 7.40545 | eval_rmse: 5.31296 |  0:00:08s
epoch 71 | loss: 9.18557 | eval_rmse: 5.40011 |  0:00:08s
epoch 72 | loss: 10.93169| eval_rmse: 5.26879 |  0:00:08s
epoch 73 | loss: 10.57828| eval_rmse: 5.51961 |  0:00:08s
epoch 74 | loss: 9.96063 | eval_rmse: 5.57693 |  0:00:08s
epoch 75 | loss: 8.56576 | eval_rmse: 5.57729 |  0:00:08s
epoch 76 | loss: 7.85479 | eval_rmse: 5.40843 |  0:00:09s
epoch 77 | loss: 7.15149 | eval_rmse: 5.73796 |  0:00:09s
epoch 78 | loss: 9.78571 | eval_rmse: 5.3598  |  0:00:09s
epoch 79 | loss: 8.11409 | eval_rmse: 5.04837 |  0:00:09s
epoch 80 | loss: 7.83742 | eval_rmse: 5.31088 |  0:00:09s
epoch 81 | loss: 12.13856| eval_rmse: 5.49811 |  0:00:09s
epoch 82 | loss: 9.85029 | eval_rmse: 5.37093 |  0:00:09s
epoch 83 | loss: 10.0786 | eval_rmse: 4.85366 |  0:00:09s

Early stopping occurred at epoch 83 with best_epoch = 63 and best_eval_rmse = 4.5981
{'MSE - mean': 19.13535770863041, 'MSE - std': 2.403170607833039, 'R2 - mean': 0.7693937684144877, 'R2 - std': 0.03288372979488871} 
 

In get_device
epoch 0  | loss: 538.96461| eval_rmse: 47.6901 |  0:00:00s
epoch 1  | loss: 318.93866| eval_rmse: 105.03521|  0:00:00s
epoch 2  | loss: 155.52215| eval_rmse: 174.796 |  0:00:00s
epoch 3  | loss: 56.36211| eval_rmse: 208.39473|  0:00:00s
epoch 4  | loss: 41.68351| eval_rmse: 136.92759|  0:00:00s
epoch 5  | loss: 32.8624 | eval_rmse: 107.47846|  0:00:00s
epoch 6  | loss: 26.43429| eval_rmse: 98.12878|  0:00:00s
epoch 7  | loss: 27.2875 | eval_rmse: 106.81529|  0:00:00s
epoch 8  | loss: 21.19915| eval_rmse: 67.71824|  0:00:01s
epoch 9  | loss: 23.76677| eval_rmse: 68.2482 |  0:00:01s
epoch 10 | loss: 18.62892| eval_rmse: 50.84257|  0:00:01s
epoch 11 | loss: 17.43639| eval_rmse: 46.76932|  0:00:01s
epoch 12 | loss: 15.26606| eval_rmse: 53.55379|  0:00:01s
epoch 13 | loss: 13.61182| eval_rmse: 39.19979|  0:00:01s
epoch 14 | loss: 15.12042| eval_rmse: 33.21742|  0:00:01s
epoch 15 | loss: 13.59228| eval_rmse: 34.98816|  0:00:01s
epoch 16 | loss: 15.46082| eval_rmse: 32.3197 |  0:00:02s
epoch 17 | loss: 16.47557| eval_rmse: 27.95116|  0:00:02s
epoch 18 | loss: 17.1089 | eval_rmse: 27.47773|  0:00:02s
epoch 19 | loss: 15.52555| eval_rmse: 22.70148|  0:00:02s
epoch 20 | loss: 14.23361| eval_rmse: 21.51511|  0:00:02s
epoch 21 | loss: 11.13114| eval_rmse: 18.59777|  0:00:02s
epoch 22 | loss: 13.64894| eval_rmse: 23.3377 |  0:00:02s
epoch 23 | loss: 11.07054| eval_rmse: 19.05922|  0:00:02s
epoch 24 | loss: 8.67854 | eval_rmse: 16.87063|  0:00:03s
epoch 25 | loss: 14.26678| eval_rmse: 19.44506|  0:00:03s
epoch 26 | loss: 12.23053| eval_rmse: 13.50317|  0:00:03s
epoch 27 | loss: 11.42588| eval_rmse: 9.59189 |  0:00:03s
epoch 28 | loss: 13.90488| eval_rmse: 9.76994 |  0:00:03s
epoch 29 | loss: 10.20506| eval_rmse: 11.30936|  0:00:03s
epoch 30 | loss: 10.96542| eval_rmse: 10.27126|  0:00:03s
epoch 31 | loss: 9.2782  | eval_rmse: 8.07414 |  0:00:03s
epoch 32 | loss: 11.15491| eval_rmse: 10.35932|  0:00:04s
epoch 33 | loss: 10.52466| eval_rmse: 7.6498  |  0:00:04s
epoch 34 | loss: 16.19144| eval_rmse: 7.3639  |  0:00:04s
epoch 35 | loss: 16.88796| eval_rmse: 7.80052 |  0:00:04s
epoch 36 | loss: 14.96121| eval_rmse: 7.79437 |  0:00:04s
epoch 37 | loss: 18.78335| eval_rmse: 9.92342 |  0:00:04s
epoch 38 | loss: 12.98575| eval_rmse: 10.93556|  0:00:04s
epoch 39 | loss: 13.40712| eval_rmse: 7.11667 |  0:00:04s
epoch 40 | loss: 13.21605| eval_rmse: 7.84415 |  0:00:04s
epoch 41 | loss: 10.55183| eval_rmse: 8.72229 |  0:00:05s
epoch 42 | loss: 12.56865| eval_rmse: 6.9372  |  0:00:05s
epoch 43 | loss: 12.65746| eval_rmse: 6.86641 |  0:00:05s
epoch 44 | loss: 9.94392 | eval_rmse: 7.90468 |  0:00:05s
epoch 45 | loss: 9.71813 | eval_rmse: 8.67922 |  0:00:05s
epoch 46 | loss: 10.79458| eval_rmse: 8.37072 |  0:00:05s
epoch 47 | loss: 12.62422| eval_rmse: 9.17493 |  0:00:05s
epoch 48 | loss: 10.82758| eval_rmse: 8.23049 |  0:00:05s
epoch 49 | loss: 10.99059| eval_rmse: 6.95022 |  0:00:05s
epoch 50 | loss: 12.62081| eval_rmse: 7.3319  |  0:00:06s
epoch 51 | loss: 9.88567 | eval_rmse: 8.22122 |  0:00:06s
epoch 52 | loss: 8.87111 | eval_rmse: 6.61838 |  0:00:06s
epoch 53 | loss: 8.03454 | eval_rmse: 6.84007 |  0:00:06s
epoch 54 | loss: 10.11721| eval_rmse: 7.2199  |  0:00:06s
epoch 55 | loss: 7.78543 | eval_rmse: 5.97479 |  0:00:06s
epoch 56 | loss: 8.62195 | eval_rmse: 6.04881 |  0:00:06s
epoch 57 | loss: 6.69463 | eval_rmse: 6.32592 |  0:00:06s
epoch 58 | loss: 9.07165 | eval_rmse: 6.03393 |  0:00:07s
epoch 59 | loss: 8.65442 | eval_rmse: 6.56419 |  0:00:07s
epoch 60 | loss: 7.40774 | eval_rmse: 6.71103 |  0:00:07s
epoch 61 | loss: 8.18463 | eval_rmse: 6.62209 |  0:00:07s
epoch 62 | loss: 8.64198 | eval_rmse: 5.91554 |  0:00:07s
epoch 63 | loss: 8.1039  | eval_rmse: 6.07818 |  0:00:07s
epoch 64 | loss: 7.99104 | eval_rmse: 5.23342 |  0:00:07s
epoch 65 | loss: 7.12291 | eval_rmse: 5.59487 |  0:00:07s
epoch 66 | loss: 9.13191 | eval_rmse: 5.22693 |  0:00:08s
epoch 67 | loss: 7.46973 | eval_rmse: 5.02785 |  0:00:08s
epoch 68 | loss: 8.81745 | eval_rmse: 5.30748 |  0:00:08s
epoch 69 | loss: 6.52883 | eval_rmse: 5.31148 |  0:00:08s
epoch 70 | loss: 8.8479  | eval_rmse: 6.24133 |  0:00:08s
epoch 71 | loss: 10.0493 | eval_rmse: 6.32362 |  0:00:08s
epoch 72 | loss: 9.06051 | eval_rmse: 7.44299 |  0:00:08s
epoch 73 | loss: 8.10886 | eval_rmse: 6.94375 |  0:00:08s
epoch 74 | loss: 6.60001 | eval_rmse: 7.04747 |  0:00:08s
epoch 75 | loss: 8.30955 | eval_rmse: 5.62183 |  0:00:09s
epoch 76 | loss: 11.26694| eval_rmse: 6.24044 |  0:00:09s
epoch 77 | loss: 10.13481| eval_rmse: 6.2743  |  0:00:09s
epoch 78 | loss: 6.82408 | eval_rmse: 6.23116 |  0:00:09s
epoch 79 | loss: 8.62458 | eval_rmse: 5.47548 |  0:00:09s
epoch 80 | loss: 7.66368 | eval_rmse: 4.71796 |  0:00:09s
epoch 81 | loss: 9.05412 | eval_rmse: 4.69603 |  0:00:09s
epoch 82 | loss: 10.94648| eval_rmse: 5.31726 |  0:00:09s
epoch 83 | loss: 7.88481 | eval_rmse: 5.14114 |  0:00:10s
epoch 84 | loss: 7.34388 | eval_rmse: 4.95127 |  0:00:10s
epoch 85 | loss: 5.83494 | eval_rmse: 5.06152 |  0:00:10s
epoch 86 | loss: 7.92505 | eval_rmse: 5.08081 |  0:00:10s
epoch 87 | loss: 8.13531 | eval_rmse: 5.0411  |  0:00:10s
epoch 88 | loss: 5.67386 | eval_rmse: 5.46004 |  0:00:10s
epoch 89 | loss: 7.47468 | eval_rmse: 5.19329 |  0:00:10s
epoch 90 | loss: 7.53816 | eval_rmse: 5.72652 |  0:00:10s
epoch 91 | loss: 7.16127 | eval_rmse: 5.38265 |  0:00:10s
epoch 92 | loss: 7.67753 | eval_rmse: 4.86465 |  0:00:11s
epoch 93 | loss: 6.68372 | eval_rmse: 4.51845 |  0:00:11s
epoch 94 | loss: 7.03893 | eval_rmse: 4.81775 |  0:00:11s
epoch 95 | loss: 7.13435 | eval_rmse: 4.92943 |  0:00:11s
epoch 96 | loss: 6.54444 | eval_rmse: 4.66208 |  0:00:11s
epoch 97 | loss: 6.99562 | eval_rmse: 4.70554 |  0:00:11s
epoch 98 | loss: 5.14246 | eval_rmse: 4.90672 |  0:00:11s
epoch 99 | loss: 6.8267  | eval_rmse: 4.92536 |  0:00:11s
Stop training because you reached max_epochs = 100 with best_epoch = 93 and best_eval_rmse = 4.51845
{'MSE - mean': 19.455617439025247, 'MSE - std': 2.153861790482896, 'R2 - mean': 0.7594015492974602, 'R2 - std': 0.033324736946681345} 
 

In get_device
epoch 0  | loss: 547.03788| eval_rmse: 50.71159|  0:00:00s
epoch 1  | loss: 294.9184| eval_rmse: 157.3157|  0:00:00s
epoch 2  | loss: 144.2208| eval_rmse: 201.11042|  0:00:00s
epoch 3  | loss: 58.17604| eval_rmse: 182.08115|  0:00:00s
epoch 4  | loss: 34.44415| eval_rmse: 171.82687|  0:00:00s
epoch 5  | loss: 40.05523| eval_rmse: 168.44248|  0:00:00s
epoch 6  | loss: 23.5347 | eval_rmse: 118.92708|  0:00:00s
epoch 7  | loss: 19.59122| eval_rmse: 117.51588|  0:00:00s
epoch 8  | loss: 23.09205| eval_rmse: 70.50169|  0:00:01s
epoch 9  | loss: 24.45308| eval_rmse: 81.28634|  0:00:01s
epoch 10 | loss: 19.07374| eval_rmse: 70.43574|  0:00:01s
epoch 11 | loss: 18.41471| eval_rmse: 78.75592|  0:00:01s
epoch 12 | loss: 19.97607| eval_rmse: 67.29088|  0:00:01s
epoch 13 | loss: 18.06084| eval_rmse: 36.7602 |  0:00:01s
epoch 14 | loss: 12.93835| eval_rmse: 31.80117|  0:00:01s
epoch 15 | loss: 14.82704| eval_rmse: 27.14766|  0:00:01s
epoch 16 | loss: 13.6599 | eval_rmse: 27.74582|  0:00:01s
epoch 17 | loss: 14.67226| eval_rmse: 23.29205|  0:00:02s
epoch 18 | loss: 14.54688| eval_rmse: 22.04287|  0:00:02s
epoch 19 | loss: 14.58869| eval_rmse: 20.23583|  0:00:02s
epoch 20 | loss: 12.68045| eval_rmse: 14.75506|  0:00:02s
epoch 21 | loss: 14.15008| eval_rmse: 11.5667 |  0:00:02s
epoch 22 | loss: 13.42196| eval_rmse: 11.22987|  0:00:02s
epoch 23 | loss: 14.29608| eval_rmse: 10.11819|  0:00:02s
epoch 24 | loss: 12.65665| eval_rmse: 12.7825 |  0:00:02s
epoch 25 | loss: 12.65179| eval_rmse: 12.62975|  0:00:03s
epoch 26 | loss: 15.37115| eval_rmse: 9.93309 |  0:00:03s
epoch 27 | loss: 11.02435| eval_rmse: 8.34234 |  0:00:03s
epoch 28 | loss: 15.4278 | eval_rmse: 9.54321 |  0:00:03s
epoch 29 | loss: 15.24889| eval_rmse: 8.8186  |  0:00:03s
epoch 30 | loss: 11.1559 | eval_rmse: 8.3382  |  0:00:03s
epoch 31 | loss: 12.50017| eval_rmse: 8.7456  |  0:00:03s
epoch 32 | loss: 12.22853| eval_rmse: 8.4743  |  0:00:03s
epoch 33 | loss: 10.92223| eval_rmse: 6.96039 |  0:00:04s
epoch 34 | loss: 11.83697| eval_rmse: 6.41991 |  0:00:04s
epoch 35 | loss: 8.3159  | eval_rmse: 7.40917 |  0:00:04s
epoch 36 | loss: 8.90431 | eval_rmse: 6.92005 |  0:00:04s
epoch 37 | loss: 13.09625| eval_rmse: 6.28019 |  0:00:04s
epoch 38 | loss: 10.8815 | eval_rmse: 6.03587 |  0:00:04s
epoch 39 | loss: 7.98131 | eval_rmse: 6.53974 |  0:00:04s
epoch 40 | loss: 9.12305 | eval_rmse: 7.04776 |  0:00:04s
epoch 41 | loss: 8.72737 | eval_rmse: 6.83176 |  0:00:04s
epoch 42 | loss: 13.33548| eval_rmse: 6.32781 |  0:00:05s
epoch 43 | loss: 10.74124| eval_rmse: 5.7417  |  0:00:05s
epoch 44 | loss: 12.80131| eval_rmse: 5.41779 |  0:00:05s
epoch 45 | loss: 11.60604| eval_rmse: 6.60284 |  0:00:05s
epoch 46 | loss: 12.62177| eval_rmse: 5.57531 |  0:00:05s
epoch 47 | loss: 10.66045| eval_rmse: 5.90832 |  0:00:05s
epoch 48 | loss: 9.43193 | eval_rmse: 5.32146 |  0:00:05s
epoch 49 | loss: 9.39154 | eval_rmse: 4.62882 |  0:00:05s
epoch 50 | loss: 10.21746| eval_rmse: 4.07857 |  0:00:06s
epoch 51 | loss: 6.75602 | eval_rmse: 4.46652 |  0:00:06s
epoch 52 | loss: 7.92335 | eval_rmse: 4.74122 |  0:00:06s
epoch 53 | loss: 6.55821 | eval_rmse: 4.63437 |  0:00:06s
epoch 54 | loss: 10.33647| eval_rmse: 4.77006 |  0:00:06s
epoch 55 | loss: 9.21897 | eval_rmse: 4.99131 |  0:00:06s
epoch 56 | loss: 9.5968  | eval_rmse: 4.92056 |  0:00:06s
epoch 57 | loss: 9.29058 | eval_rmse: 4.02879 |  0:00:06s
epoch 58 | loss: 6.92905 | eval_rmse: 4.08189 |  0:00:07s
epoch 59 | loss: 8.50119 | eval_rmse: 4.19703 |  0:00:07s
epoch 60 | loss: 6.75784 | eval_rmse: 3.98303 |  0:00:07s
epoch 61 | loss: 6.51696 | eval_rmse: 3.60444 |  0:00:07s
epoch 62 | loss: 7.27043 | eval_rmse: 3.86103 |  0:00:07s
epoch 63 | loss: 6.25448 | eval_rmse: 3.64938 |  0:00:07s
epoch 64 | loss: 5.82036 | eval_rmse: 3.62418 |  0:00:07s
epoch 65 | loss: 6.40643 | eval_rmse: 3.43128 |  0:00:07s
epoch 66 | loss: 6.09126 | eval_rmse: 3.69395 |  0:00:07s
epoch 67 | loss: 5.91904 | eval_rmse: 3.76629 |  0:00:07s
epoch 68 | loss: 6.50327 | eval_rmse: 3.26327 |  0:00:08s
epoch 69 | loss: 5.99261 | eval_rmse: 3.26415 |  0:00:08s
epoch 70 | loss: 6.52786 | eval_rmse: 3.664   |  0:00:08s
epoch 71 | loss: 6.40994 | eval_rmse: 4.03436 |  0:00:08s
epoch 72 | loss: 6.46217 | eval_rmse: 3.80719 |  0:00:08s
epoch 73 | loss: 7.10541 | eval_rmse: 3.79405 |  0:00:08s
epoch 74 | loss: 5.79369 | eval_rmse: 3.68533 |  0:00:08s
epoch 75 | loss: 5.7312  | eval_rmse: 3.88805 |  0:00:08s
epoch 76 | loss: 6.1176  | eval_rmse: 3.59034 |  0:00:08s
epoch 77 | loss: 7.49493 | eval_rmse: 3.30132 |  0:00:08s
epoch 78 | loss: 7.89527 | eval_rmse: 4.14193 |  0:00:09s
epoch 79 | loss: 10.02714| eval_rmse: 4.88179 |  0:00:09s
epoch 80 | loss: 6.48404 | eval_rmse: 4.42437 |  0:00:09s
epoch 81 | loss: 7.94743 | eval_rmse: 4.34368 |  0:00:09s
epoch 82 | loss: 7.10493 | eval_rmse: 5.24647 |  0:00:09s
epoch 83 | loss: 5.67957 | eval_rmse: 4.78034 |  0:00:09s
epoch 84 | loss: 7.93875 | eval_rmse: 4.46475 |  0:00:09s
epoch 85 | loss: 5.29638 | eval_rmse: 4.65305 |  0:00:09s
epoch 86 | loss: 7.49928 | eval_rmse: 5.24772 |  0:00:09s
epoch 87 | loss: 8.33808 | eval_rmse: 5.18483 |  0:00:09s
epoch 88 | loss: 5.90647 | eval_rmse: 4.72086 |  0:00:09s

Early stopping occurred at epoch 88 with best_epoch = 68 and best_eval_rmse = 3.26327
{'MSE - mean': 17.694284171603805, 'MSE - std': 4.015031258371938, 'R2 - mean': 0.7841878359682111, 'R2 - std': 0.057843500082126645} 
 

Finished cross validation
Hyperparam was saved!!! Hurrah!!!
Trial 12 finished with value: 17.694284171603805 and parameters: {'n_d': 45, 'n_steps': 3, 'gamma': 1.010438957306016, 'cat_emb_dim': 2, 'n_independent': 3, 'n_shared': 3, 'momentum': 0.008810280909385484, 'mask_type': 'sparsemax'}. Best is trial 9 with value: 10.311919737380117.
In get_device
In get_device
epoch 0  | loss: 617.8811| eval_rmse: 23.06681|  0:00:00s
epoch 1  | loss: 559.88817| eval_rmse: 22.18115|  0:00:00s
epoch 2  | loss: 512.27002| eval_rmse: 20.73758|  0:00:00s
epoch 3  | loss: 436.28044| eval_rmse: 18.30853|  0:00:00s
epoch 4  | loss: 377.99158| eval_rmse: 15.98245|  0:00:00s
epoch 5  | loss: 307.43867| eval_rmse: 14.94129|  0:00:00s
epoch 6  | loss: 235.68592| eval_rmse: 13.06422|  0:00:01s
epoch 7  | loss: 170.59797| eval_rmse: 10.39343|  0:00:01s
epoch 8  | loss: 108.83826| eval_rmse: 8.45712 |  0:00:01s
epoch 9  | loss: 52.5098 | eval_rmse: 7.04262 |  0:00:01s
epoch 10 | loss: 36.99499| eval_rmse: 6.84879 |  0:00:01s
epoch 11 | loss: 31.75025| eval_rmse: 6.89038 |  0:00:01s
epoch 12 | loss: 40.98167| eval_rmse: 6.98788 |  0:00:01s
epoch 13 | loss: 41.02699| eval_rmse: 7.143   |  0:00:02s
epoch 14 | loss: 33.58558| eval_rmse: 7.74292 |  0:00:02s
epoch 15 | loss: 28.11071| eval_rmse: 6.8805  |  0:00:02s
epoch 16 | loss: 32.62634| eval_rmse: 6.39112 |  0:00:02s
epoch 17 | loss: 23.58582| eval_rmse: 5.53264 |  0:00:02s
epoch 18 | loss: 19.12653| eval_rmse: 4.97816 |  0:00:02s
epoch 19 | loss: 16.5058 | eval_rmse: 5.29979 |  0:00:02s
epoch 20 | loss: 15.42946| eval_rmse: 5.07949 |  0:00:03s
epoch 21 | loss: 14.61131| eval_rmse: 6.0032  |  0:00:03s
epoch 22 | loss: 13.95289| eval_rmse: 6.31022 |  0:00:03s
epoch 23 | loss: 14.6917 | eval_rmse: 5.59582 |  0:00:03s
epoch 24 | loss: 15.87088| eval_rmse: 5.15801 |  0:00:03s
epoch 25 | loss: 13.30904| eval_rmse: 5.20384 |  0:00:03s
epoch 26 | loss: 17.43986| eval_rmse: 5.00564 |  0:00:03s
epoch 27 | loss: 14.25549| eval_rmse: 4.76079 |  0:00:03s
epoch 28 | loss: 13.45279| eval_rmse: 4.96831 |  0:00:04s
epoch 29 | loss: 13.35529| eval_rmse: 4.69727 |  0:00:04s
epoch 30 | loss: 11.07892| eval_rmse: 4.5146  |  0:00:04s
epoch 31 | loss: 13.73549| eval_rmse: 4.86402 |  0:00:04s
epoch 32 | loss: 13.02259| eval_rmse: 5.08132 |  0:00:04s
epoch 33 | loss: 13.16096| eval_rmse: 5.29498 |  0:00:04s
epoch 34 | loss: 14.49856| eval_rmse: 4.80574 |  0:00:04s
epoch 35 | loss: 16.78737| eval_rmse: 4.56182 |  0:00:05s
epoch 36 | loss: 16.34707| eval_rmse: 4.60072 |  0:00:05s
epoch 37 | loss: 14.28949| eval_rmse: 4.42638 |  0:00:05s
epoch 38 | loss: 13.43401| eval_rmse: 4.40923 |  0:00:05s
epoch 39 | loss: 12.49428| eval_rmse: 4.30565 |  0:00:05s
epoch 40 | loss: 12.19191| eval_rmse: 4.20562 |  0:00:05s
epoch 41 | loss: 12.34075| eval_rmse: 4.16821 |  0:00:05s
epoch 42 | loss: 15.04695| eval_rmse: 4.06288 |  0:00:06s
epoch 43 | loss: 10.77685| eval_rmse: 4.28237 |  0:00:06s
epoch 44 | loss: 11.14629| eval_rmse: 4.61109 |  0:00:06s
epoch 45 | loss: 11.20986| eval_rmse: 4.58843 |  0:00:06s
epoch 46 | loss: 10.43097| eval_rmse: 4.65345 |  0:00:06s
epoch 47 | loss: 10.2557 | eval_rmse: 4.76406 |  0:00:06s
epoch 48 | loss: 10.34355| eval_rmse: 4.97571 |  0:00:06s
epoch 49 | loss: 13.62413| eval_rmse: 4.94937 |  0:00:06s
epoch 50 | loss: 12.75098| eval_rmse: 4.92539 |  0:00:07s
epoch 51 | loss: 11.4327 | eval_rmse: 4.86035 |  0:00:07s
epoch 52 | loss: 10.08973| eval_rmse: 5.03108 |  0:00:07s
epoch 53 | loss: 10.07992| eval_rmse: 4.79982 |  0:00:07s
epoch 54 | loss: 10.55284| eval_rmse: 4.83486 |  0:00:07s
epoch 55 | loss: 10.10757| eval_rmse: 4.68892 |  0:00:07s
epoch 56 | loss: 11.49674| eval_rmse: 4.55454 |  0:00:07s
epoch 57 | loss: 11.34308| eval_rmse: 4.70052 |  0:00:08s
epoch 58 | loss: 10.15625| eval_rmse: 4.68012 |  0:00:08s
epoch 59 | loss: 8.66993 | eval_rmse: 4.63717 |  0:00:08s
epoch 60 | loss: 10.32892| eval_rmse: 4.93749 |  0:00:08s
epoch 61 | loss: 11.38882| eval_rmse: 5.00286 |  0:00:08s
epoch 62 | loss: 11.05627| eval_rmse: 4.888   |  0:00:08s

Early stopping occurred at epoch 62 with best_epoch = 42 and best_eval_rmse = 4.06288
{'MSE - mean': 16.507026799725665, 'MSE - std': 0.0, 'R2 - mean': 0.7789285434041052, 'R2 - std': 0.0} 
 

In get_device
epoch 0  | loss: 593.32857| eval_rmse: 24.19538|  0:00:00s
epoch 1  | loss: 534.19204| eval_rmse: 23.11607|  0:00:00s
epoch 2  | loss: 485.28435| eval_rmse: 21.69702|  0:00:00s
epoch 3  | loss: 433.77243| eval_rmse: 19.18128|  0:00:00s
epoch 4  | loss: 371.25885| eval_rmse: 17.42552|  0:00:00s
epoch 5  | loss: 294.29581| eval_rmse: 15.08767|  0:00:00s
epoch 6  | loss: 231.87643| eval_rmse: 11.99336|  0:00:01s
epoch 7  | loss: 163.50571| eval_rmse: 7.64185 |  0:00:01s
epoch 8  | loss: 96.82798| eval_rmse: 7.15585 |  0:00:01s
epoch 9  | loss: 56.26489| eval_rmse: 7.21425 |  0:00:01s
