 Panda Version: 2.0.3
Namespace(batch_size=128, cat_dims=None, cat_idx=None, config='config/diamonds.yml', data_parallel=False, dataset='Diamonds', direction='minimize', dropna_idx=None, early_stopping_rounds=20, epochs=100, gpu_ids=[0, 1], logging_period=100, miss_cat_idx=None, miss_num_idx=None, model_name='TabNet', n_trials=86, nominal_idx=None, num_classes=1, num_features=9, num_idx=None, num_splits=5, objective='regression', one_hot_encode=False, optimize_hyperparameters=True, ordinal_encode=True, ordinal_idx=[1, 2, 3], scale=True, seed=221, shuffle=True, target_encode=False, use_gpu=True, val_batch_size=256)
Start hyperparameter optimization
 Panda Version: 2.0.3
Loading dataset Diamonds...
Dataset loaded! 

X b4 encoding : [0.23 'Ideal' 'E' 'SI2' 61.5 55.0 3.95 3.98 2.43] 

(53940, 9)
Data Type of X: <class 'numpy.ndarray'>
Nominal Idx: None
Ordinal Idx: [1, 2, 3]
Cat Dims: None 
 

Normonal Idx: None
Cat Idx Part II: [1, 2, 3] 
ENDE 
 

X after Nominal Encoding: [0.23 'Ideal' 'E' 'SI2' 61.5 55.0 3.95 3.98 2.43] 
 

Scaling the data...
X after Scaling: [-1.1981678055010725 'Ideal' 'E' 'SI2' -0.1740915083097858
 -1.0996719906799668 -1.5878374489219242 -1.5361955629431636
 -1.5711291873012518] 
 

Using an existing study with name 'TabNet_Diamonds' instead of creating a new one.
In get_device
In get_device
epoch 0  | loss: 6166337.21105| eval_rmse: 2175.3355|  0:00:22s
epoch 7  | loss: 640958.93393| eval_rmse: 600.3864|  0:01:54s
epoch 8  | loss: 650029.66112| eval_rmse: 675.0869|  0:02:08s
epoch 9  | loss: 578994.99407| eval_rmse: 599.16311|  0:02:23s
epoch 10 | loss: 606361.26076| eval_rmse: 628.42186|  0:02:38s
epoch 11 | loss: 610416.32386| eval_rmse: 603.49776|  0:02:53s
epoch 12 | loss: 633497.28102| eval_rmse: 729.87997|  0:03:08s
epoch 13 | loss: 605119.19464| eval_rmse: 645.86694|  0:03:22s
epoch 14 | loss: 599346.14953| eval_rmse: 661.79515|  0:03:36s
epoch 15 | loss: 586409.44432| eval_rmse: 585.8317|  0:03:52s
epoch 16 | loss: 586847.03589| eval_rmse: 672.8336|  0:04:07s
epoch 17 | loss: 585117.86308| eval_rmse: 590.86698|  0:04:22s
epoch 18 | loss: 590318.38121| eval_rmse: 577.53045|  0:04:36s
epoch 19 | loss: 601288.83619| eval_rmse: 596.89435|  0:04:49s
epoch 20 | loss: 546390.428| eval_rmse: 607.307 |  0:05:03s
epoch 21 | loss: 552823.56871| eval_rmse: 600.37206|  0:05:17s
epoch 22 | loss: 561052.08068| eval_rmse: 560.86181|  0:05:32s
epoch 23 | loss: 548243.38974| eval_rmse: 863.35336|  0:05:47s
epoch 24 | loss: 514488.15926| eval_rmse: 602.99266|  0:06:01s
epoch 25 | loss: 538622.00376| eval_rmse: 661.54915|  0:06:15s
epoch 26 | loss: 559653.13033| eval_rmse: 581.8775|  0:06:30s
epoch 27 | loss: 499655.18282| eval_rmse: 662.80682|  0:06:45s
epoch 28 | loss: 534708.68203| eval_rmse: 585.86099|  0:06:59s
epoch 29 | loss: 488283.15189| eval_rmse: 855.15547|  0:07:13s
epoch 30 | loss: 533838.63052| eval_rmse: 572.50591|  0:07:28s
epoch 31 | loss: 495148.19399| eval_rmse: 567.51655|  0:07:42s
epoch 32 | loss: 499983.02372| eval_rmse: 560.00776|  0:07:57s
epoch 33 | loss: 476172.36828| eval_rmse: 592.83543|  0:08:11s
epoch 34 | loss: 481839.44895| eval_rmse: 672.32868|  0:08:25s
epoch 35 | loss: 462485.7678| eval_rmse: 734.54354|  0:08:40s
epoch 36 | loss: 475625.12097| eval_rmse: 705.20161|  0:08:56s
epoch 37 | loss: 455800.68131| eval_rmse: 604.03822|  0:09:10s
epoch 38 | loss: 456880.98595| eval_rmse: 812.79938|  0:09:24s
epoch 39 | loss: 470666.21499| eval_rmse: 664.45459|  0:09:37s
epoch 40 | loss: 469139.83638| eval_rmse: 849.25791|  0:09:51s
epoch 41 | loss: 455202.34097| eval_rmse: 866.89706|  0:10:05s
epoch 42 | loss: 480322.675| eval_rmse: 1286.65997|  0:10:20s
epoch 43 | loss: 461433.28195| eval_rmse: 562.15484|  0:10:34s
epoch 44 | loss: 463634.17883| eval_rmse: 596.18629|  0:10:48s
epoch 45 | loss: 442897.14063| eval_rmse: 596.77985|  0:11:01s
epoch 46 | loss: 457230.29544| eval_rmse: 766.65877|  0:11:16s
epoch 47 | loss: 438426.69761| eval_rmse: 695.86443|  0:11:30s
epoch 48 | loss: 452323.20023| eval_rmse: 570.36919|  0:11:46s
epoch 49 | loss: 462513.14299| eval_rmse: 580.40147|  0:12:01s
epoch 50 | loss: 444806.59616| eval_rmse: 554.84876|  0:12:15s
epoch 51 | loss: 425782.29451| eval_rmse: 590.64166|  0:12:30s
epoch 52 | loss: 429823.47149| eval_rmse: 897.48057|  0:12:45s
epoch 53 | loss: 448143.03348| eval_rmse: 595.74006|  0:12:59s
epoch 54 | loss: 422932.82061| eval_rmse: 602.64777|  0:13:14s
epoch 55 | loss: 429933.4266| eval_rmse: 579.86045|  0:13:28s
epoch 56 | loss: 453945.19696| eval_rmse: 678.07221|  0:13:42s
epoch 57 | loss: 426050.72756| eval_rmse: 740.4574|  0:13:55s
epoch 58 | loss: 426629.41242| eval_rmse: 628.59088|  0:14:10s
epoch 59 | loss: 406016.84829| eval_rmse: 554.63303|  0:14:24s
epoch 60 | loss: 423627.87092| eval_rmse: 796.47787|  0:14:40s
epoch 61 | loss: 413118.0848| eval_rmse: 535.90455|  0:14:54s
epoch 62 | loss: 419495.51266| eval_rmse: 654.3209|  0:15:08s
epoch 63 | loss: 415661.11684| eval_rmse: 534.93776|  0:15:23s
epoch 64 | loss: 409432.00946| eval_rmse: 621.54923|  0:15:38s
epoch 65 | loss: 408565.94918| eval_rmse: 558.79372|  0:15:52s
epoch 66 | loss: 402371.41983| eval_rmse: 538.26661|  0:16:06s
epoch 67 | loss: 437810.26287| eval_rmse: 666.28707|  0:16:21s
epoch 68 | loss: 422045.88195| eval_rmse: 586.25216|  0:16:34s
epoch 69 | loss: 403205.53324| eval_rmse: 560.85461|  0:16:49s
epoch 70 | loss: 395824.68741| eval_rmse: 561.52079|  0:17:03s
epoch 71 | loss: 404221.27967| eval_rmse: 551.00073|  0:17:18s
epoch 72 | loss: 389023.02263| eval_rmse: 559.22002|  0:17:32s
epoch 73 | loss: 399741.97244| eval_rmse: 723.87109|  0:17:46s
epoch 74 | loss: 373086.73734| eval_rmse: 542.9167|  0:18:00s
epoch 75 | loss: 385006.7934| eval_rmse: 670.73354|  0:18:14s
epoch 76 | loss: 379527.5979| eval_rmse: 645.58575|  0:18:29s
epoch 77 | loss: 387273.44313| eval_rmse: 550.29229|  0:18:43s
epoch 78 | loss: 380900.38694| eval_rmse: 613.36537|  0:18:58s
epoch 79 | loss: 398534.33589| eval_rmse: 558.55639|  0:19:13s
epoch 80 | loss: 373422.74777| eval_rmse: 588.97738|  0:19:28s
epoch 81 | loss: 366385.01834| eval_rmse: 573.71504|  0:19:44s
epoch 82 | loss: 384606.5045| eval_rmse: 577.08389|  0:19:59s
epoch 83 | loss: 368931.17788| eval_rmse: 582.42232|  0:20:15s

Early stopping occurred at epoch 83 with best_epoch = 63 and best_eval_rmse = 534.93776
Saved Losses
{'MSE - mean': 286158.4065507829, 'MSE - std': 0.0, 'R2 - mean': 0.9813885236120966, 'R2 - std': 0.0} 
 

In get_device
epoch 0  | loss: 8552456.18082| eval_rmse: 683.2154|  0:00:15s
epoch 1  | loss: 756851.39308| eval_rmse: 780.3226|  0:00:29s
epoch 2  | loss: 687428.67058| eval_rmse: 676.58351|  0:00:44s
epoch 3  | loss: 657102.68903| eval_rmse: 620.82702|  0:00:58s
epoch 4  | loss: 675845.49012| eval_rmse: 616.58645|  0:01:13s
epoch 5  | loss: 683574.91154| eval_rmse: 1112.48261|  0:01:27s
epoch 6  | loss: 646023.14127| eval_rmse: 575.29706|  0:01:40s
epoch 7  | loss: 620019.39461| eval_rmse: 672.34257|  0:01:56s
epoch 8  | loss: 624329.0109| eval_rmse: 685.79679|  0:02:09s
epoch 9  | loss: 576017.64902| eval_rmse: 900.83971|  0:02:23s
epoch 10 | loss: 594074.60747| eval_rmse: 799.6105|  0:02:37s
epoch 11 | loss: 579000.07479| eval_rmse: 1739.47243|  0:02:52s
epoch 12 | loss: 590051.48943| eval_rmse: 3244.2539|  0:03:07s
epoch 13 | loss: 569848.28927| eval_rmse: 2608.20406|  0:03:21s
epoch 14 | loss: 588713.72626| eval_rmse: 2637.8324|  0:03:36s
epoch 15 | loss: 546932.94965| eval_rmse: 3182.39948|  0:03:51s
epoch 16 | loss: 553405.8144| eval_rmse: 6439.68465|  0:04:04s
epoch 17 | loss: 554732.34509| eval_rmse: 628.99607|  0:04:18s
epoch 18 | loss: 563373.0817| eval_rmse: 638.48895|  0:04:32s
epoch 19 | loss: 564132.79228| eval_rmse: 592.43097|  0:04:45s
epoch 20 | loss: 510201.74323| eval_rmse: 781.17566|  0:05:01s
epoch 21 | loss: 513782.05995| eval_rmse: 793.94393|  0:05:16s
epoch 22 | loss: 509589.16422| eval_rmse: 594.97701|  0:05:29s
epoch 23 | loss: 518055.2882| eval_rmse: 711.92172|  0:05:44s
epoch 24 | loss: 474542.11378| eval_rmse: 801.1813|  0:05:59s
epoch 25 | loss: 487128.72951| eval_rmse: 1123.84705|  0:06:15s
epoch 26 | loss: 490678.08202| eval_rmse: 1238.2162|  0:06:28s

Early stopping occurred at epoch 26 with best_epoch = 6 and best_eval_rmse = 575.29706
Saved Losses
{'MSE - mean': 308562.5549394783, 'MSE - std': 22404.14838869538, 'R2 - mean': 0.9802613781506341, 'R2 - std': 0.001127145461462531} 
 

In get_device
epoch 0  | loss: 8867295.0638| eval_rmse: 745.72666|  0:00:13s
epoch 1  | loss: 783090.38219| eval_rmse: 823.04903|  0:00:27s
epoch 2  | loss: 706633.07404| eval_rmse: 651.62103|  0:00:41s
epoch 3  | loss: 662215.20456| eval_rmse: 686.27891|  0:00:56s
epoch 4  | loss: 711296.8023| eval_rmse: 681.85174|  0:01:11s
epoch 5  | loss: 691193.64948| eval_rmse: 969.86585|  0:01:25s
epoch 6  | loss: 643799.02175| eval_rmse: 650.74164|  0:01:38s
epoch 7  | loss: 629792.14132| eval_rmse: 658.57003|  0:01:52s
epoch 8  | loss: 627451.64974| eval_rmse: 651.78316|  0:02:06s
epoch 9  | loss: 570074.37968| eval_rmse: 722.0252|  0:02:19s
epoch 10 | loss: 593009.8961| eval_rmse: 647.48447|  0:02:33s
epoch 11 | loss: 570698.80861| eval_rmse: 828.10231|  0:02:47s
epoch 12 | loss: 590727.14174| eval_rmse: 754.18719|  0:03:00s
epoch 13 | loss: 605977.38107| eval_rmse: 642.14477|  0:03:15s
epoch 14 | loss: 575853.79618| eval_rmse: 605.36799|  0:03:30s
epoch 15 | loss: 555403.88937| eval_rmse: 661.83828|  0:03:44s
epoch 16 | loss: 565932.19042| eval_rmse: 627.06714|  0:03:59s
epoch 17 | loss: 554870.7181| eval_rmse: 768.84594|  0:04:15s
epoch 18 | loss: 562473.62783| eval_rmse: 606.18498|  0:04:29s
epoch 19 | loss: 559735.39554| eval_rmse: 635.23477|  0:04:44s
epoch 20 | loss: 535643.35886| eval_rmse: 671.60629|  0:04:58s
epoch 21 | loss: 532293.06704| eval_rmse: 650.36719|  0:05:13s
epoch 22 | loss: 545020.83452| eval_rmse: 835.64677|  0:05:27s
epoch 23 | loss: 520667.3093| eval_rmse: 612.97092|  0:05:42s
epoch 24 | loss: 491766.62412| eval_rmse: 693.87604|  0:05:57s
epoch 25 | loss: 491877.63933| eval_rmse: 613.62818|  0:06:12s
epoch 26 | loss: 509636.7819| eval_rmse: 609.38721|  0:06:27s
epoch 27 | loss: 484647.044| eval_rmse: 609.9489|  0:06:40s
epoch 28 | loss: 501249.85947| eval_rmse: 594.87595|  0:06:54s
epoch 29 | loss: 472915.57003| eval_rmse: 595.39401|  0:07:08s
epoch 30 | loss: 491617.11285| eval_rmse: 587.59435|  0:07:23s
epoch 31 | loss: 463343.10604| eval_rmse: 586.15227|  0:07:38s
epoch 32 | loss: 488905.22329| eval_rmse: 595.93737|  0:07:52s
epoch 33 | loss: 469571.44571| eval_rmse: 606.53846|  0:08:06s
epoch 34 | loss: 432482.09162| eval_rmse: 731.00698|  0:08:21s
epoch 35 | loss: 420877.38687| eval_rmse: 758.65575|  0:08:35s
epoch 36 | loss: 451741.15032| eval_rmse: 631.5657|  0:08:49s
epoch 37 | loss: 428534.41422| eval_rmse: 616.22861|  0:09:04s
epoch 38 | loss: 435161.23924| eval_rmse: 691.39401|  0:09:20s
epoch 39 | loss: 418005.98382| eval_rmse: 615.39318|  0:09:34s
epoch 40 | loss: 428352.48438| eval_rmse: 611.36299|  0:09:48s
epoch 41 | loss: 432504.10673| eval_rmse: 584.86339|  0:10:03s
epoch 42 | loss: 426518.22478| eval_rmse: 598.15351|  0:10:17s
epoch 43 | loss: 421053.34347| eval_rmse: 580.17361|  0:10:32s
epoch 44 | loss: 420611.78839| eval_rmse: 631.13151|  0:10:47s
epoch 45 | loss: 420734.72197| eval_rmse: 624.29415|  0:11:02s
epoch 46 | loss: 413091.7704| eval_rmse: 792.04105|  0:11:16s
epoch 47 | loss: 405145.60082| eval_rmse: 622.34833|  0:11:27s
epoch 48 | loss: 408943.14681| eval_rmse: 675.20645|  0:11:39s
epoch 49 | loss: 420034.74808| eval_rmse: 644.55767|  0:11:54s
epoch 50 | loss: 404641.7041| eval_rmse: 568.62166|  0:12:07s
epoch 51 | loss: 399476.74745| eval_rmse: 640.39219|  0:12:21s
epoch 52 | loss: 396126.8016| eval_rmse: 1046.39562|  0:12:36s
epoch 53 | loss: 409583.14313| eval_rmse: 587.09007|  0:12:49s
epoch 54 | loss: 410763.04474| eval_rmse: 572.46666|  0:13:05s
epoch 55 | loss: 392645.08195| eval_rmse: 589.76974|  0:13:20s
epoch 56 | loss: 396496.48305| eval_rmse: 635.48891|  0:13:34s
epoch 57 | loss: 387417.32347| eval_rmse: 650.30122|  0:13:49s
epoch 58 | loss: 375042.86876| eval_rmse: 591.93277|  0:14:03s
epoch 59 | loss: 387899.13731| eval_rmse: 574.35694|  0:14:18s
epoch 60 | loss: 381489.9917| eval_rmse: 735.01288|  0:14:32s
epoch 61 | loss: 395260.69972| eval_rmse: 706.75254|  0:14:46s
epoch 62 | loss: 402440.93546| eval_rmse: 574.56524|  0:15:01s
epoch 63 | loss: 384742.41789| eval_rmse: 566.62385|  0:15:16s
epoch 64 | loss: 374905.67867| eval_rmse: 887.12109|  0:15:30s
epoch 65 | loss: 380846.31102| eval_rmse: 671.06973|  0:15:43s
epoch 66 | loss: 373320.90474| eval_rmse: 625.77201|  0:15:57s
epoch 67 | loss: 370128.06568| eval_rmse: 656.8022|  0:16:12s
epoch 68 | loss: 382592.21666| eval_rmse: 672.20059|  0:16:27s
epoch 69 | loss: 363367.896| eval_rmse: 619.1489|  0:16:41s
epoch 70 | loss: 369330.23118| eval_rmse: 665.91988|  0:16:55s
epoch 71 | loss: 369806.99147| eval_rmse: 616.32271|  0:17:10s
epoch 72 | loss: 384113.49395| eval_rmse: 640.11194|  0:17:25s
epoch 73 | loss: 370000.42329| eval_rmse: 690.21091|  0:17:39s
epoch 74 | loss: 381830.206| eval_rmse: 616.6059|  0:17:53s
epoch 75 | loss: 366322.16082| eval_rmse: 637.98888|  0:18:09s
epoch 76 | loss: 358010.53477| eval_rmse: 624.68275|  0:18:24s
epoch 77 | loss: 387330.6747| eval_rmse: 670.25044|  0:18:39s
epoch 78 | loss: 367711.94731| eval_rmse: 600.68358|  0:18:53s
epoch 79 | loss: 349955.91548| eval_rmse: 678.18491|  0:19:07s
epoch 80 | loss: 379522.40797| eval_rmse: 658.30004|  0:19:21s
epoch 81 | loss: 392956.11281| eval_rmse: 603.19249|  0:19:34s
epoch 82 | loss: 355899.02124| eval_rmse: 713.48272|  0:19:49s
epoch 83 | loss: 365721.09584| eval_rmse: 599.93171|  0:20:04s

Early stopping occurred at epoch 83 with best_epoch = 63 and best_eval_rmse = 566.62385
Saved Losses
{'MSE - mean': 312729.232444732, 'MSE - std': 19218.558206779253, 'R2 - mean': 0.9801702891009653, 'R2 - std': 0.000929282352572602} 
 

In get_device
epoch 0  | loss: 8825080.67962| eval_rmse: 885.09653|  0:00:15s
epoch 1  | loss: 740116.27267| eval_rmse: 736.4642|  0:00:30s
epoch 2  | loss: 707578.25677| eval_rmse: 637.75364|  0:00:46s
epoch 3  | loss: 661624.11985| eval_rmse: 643.03869|  0:01:01s
epoch 4  | loss: 690212.77328| eval_rmse: 668.85043|  0:01:16s
epoch 5  | loss: 676232.69093| eval_rmse: 1006.77459|  0:01:30s
epoch 6  | loss: 649761.77235| eval_rmse: 863.95279|  0:01:43s
epoch 7  | loss: 629804.55879| eval_rmse: 632.40739|  0:01:58s
epoch 8  | loss: 649852.96717| eval_rmse: 734.05816|  0:02:12s
epoch 9  | loss: 567259.10539| eval_rmse: 775.98787|  0:02:25s
epoch 10 | loss: 597210.89753| eval_rmse: 637.56169|  0:02:41s
epoch 11 | loss: 631023.40059| eval_rmse: 875.72152|  0:02:56s
epoch 12 | loss: 603426.51943| eval_rmse: 652.42851|  0:03:11s
epoch 13 | loss: 614121.20336| eval_rmse: 708.15775|  0:03:26s
epoch 14 | loss: 576803.10488| eval_rmse: 973.51012|  0:03:40s
epoch 15 | loss: 566414.8807| eval_rmse: 592.19918|  0:03:54s
epoch 16 | loss: 589304.8508| eval_rmse: 677.30932|  0:04:09s
epoch 17 | loss: 554357.39151| eval_rmse: 618.74595|  0:04:23s
epoch 18 | loss: 576785.8928| eval_rmse: 591.66086|  0:04:37s
epoch 19 | loss: 578574.15567| eval_rmse: 598.25813|  0:04:50s
epoch 20 | loss: 536511.44297| eval_rmse: 608.39674|  0:05:04s
epoch 21 | loss: 539799.02059| eval_rmse: 670.44792|  0:05:18s
epoch 22 | loss: 548855.16932| eval_rmse: 842.85446|  0:05:34s
epoch 23 | loss: 521768.18421| eval_rmse: 574.11607|  0:05:48s
epoch 24 | loss: 530482.86355| eval_rmse: 654.18383|  0:06:02s
epoch 25 | loss: 496582.9311| eval_rmse: 652.57202|  0:06:16s
epoch 26 | loss: 552204.44107| eval_rmse: 793.29441|  0:06:30s
epoch 27 | loss: 533583.85054| eval_rmse: 625.30889|  0:06:44s
epoch 28 | loss: 523665.80267| eval_rmse: 596.57814|  0:06:58s
epoch 29 | loss: 486850.1084| eval_rmse: 580.82385|  0:07:12s
epoch 30 | loss: 522026.81213| eval_rmse: 651.21824|  0:07:25s
epoch 31 | loss: 488532.81324| eval_rmse: 781.36685|  0:07:40s
epoch 32 | loss: 472820.24321| eval_rmse: 641.61022|  0:07:54s
epoch 33 | loss: 460224.59486| eval_rmse: 647.21387|  0:08:09s
epoch 34 | loss: 432359.48275| eval_rmse: 575.81798|  0:08:22s
epoch 35 | loss: 439031.75897| eval_rmse: 575.98365|  0:08:36s
epoch 36 | loss: 457403.99105| eval_rmse: 568.10141|  0:08:50s
epoch 37 | loss: 421751.7908| eval_rmse: 580.30882|  0:09:05s
epoch 38 | loss: 420828.67489| eval_rmse: 591.57488|  0:09:20s
epoch 39 | loss: 416485.94306| eval_rmse: 622.33895|  0:09:33s
epoch 40 | loss: 417913.31327| eval_rmse: 579.64501|  0:09:48s
epoch 41 | loss: 422427.20772| eval_rmse: 573.64326|  0:10:03s
epoch 42 | loss: 420977.15528| eval_rmse: 638.57206|  0:10:18s
epoch 43 | loss: 426472.17656| eval_rmse: 555.40641|  0:10:33s
epoch 44 | loss: 412328.37456| eval_rmse: 657.79006|  0:10:48s
epoch 45 | loss: 408952.43384| eval_rmse: 581.03041|  0:11:03s
epoch 46 | loss: 403917.3788| eval_rmse: 733.29169|  0:11:18s
epoch 47 | loss: 402553.80765| eval_rmse: 602.92301|  0:11:32s
epoch 48 | loss: 409213.92999| eval_rmse: 639.71824|  0:11:46s
epoch 49 | loss: 398416.7972| eval_rmse: 861.10817|  0:12:00s
epoch 50 | loss: 402717.18041| eval_rmse: 564.94778|  0:12:13s
epoch 51 | loss: 400423.67616| eval_rmse: 619.58602|  0:12:28s
epoch 52 | loss: 398549.69232| eval_rmse: 842.69718|  0:12:42s
epoch 53 | loss: 381048.00371| eval_rmse: 564.04836|  0:12:55s
epoch 54 | loss: 412744.89169| eval_rmse: 576.02196|  0:13:09s
epoch 55 | loss: 412211.1155| eval_rmse: 550.01172|  0:13:22s
epoch 56 | loss: 390088.39735| eval_rmse: 590.04787|  0:13:37s
epoch 57 | loss: 370178.09681| eval_rmse: 586.98897|  0:13:51s
epoch 58 | loss: 390237.28102| eval_rmse: 727.56701|  0:14:06s
epoch 59 | loss: 383107.52008| eval_rmse: 559.43168|  0:14:21s
epoch 60 | loss: 379280.95999| eval_rmse: 562.64657|  0:14:34s
epoch 61 | loss: 377002.54256| eval_rmse: 910.13641|  0:14:48s
epoch 62 | loss: 386008.48994| eval_rmse: 833.7425|  0:15:04s
epoch 63 | loss: 385240.11144| eval_rmse: 651.19483|  0:15:18s
epoch 64 | loss: 372170.39016| eval_rmse: 693.09848|  0:15:32s
epoch 65 | loss: 394716.8718| eval_rmse: 681.02419|  0:15:48s
epoch 66 | loss: 373914.55663| eval_rmse: 705.96794|  0:16:02s
epoch 67 | loss: 373685.18648| eval_rmse: 884.24822|  0:16:16s
epoch 68 | loss: 380438.04166| eval_rmse: 881.80648|  0:16:30s
epoch 69 | loss: 375944.40583| eval_rmse: 717.82044|  0:16:45s
epoch 70 | loss: 372980.44837| eval_rmse: 843.051 |  0:16:59s
epoch 71 | loss: 375937.75496| eval_rmse: 783.57989|  0:17:12s
epoch 72 | loss: 379317.34542| eval_rmse: 923.23441|  0:17:26s
epoch 73 | loss: 364538.73206| eval_rmse: 1018.7646|  0:17:41s
epoch 74 | loss: 357090.8591| eval_rmse: 704.81254|  0:17:54s
epoch 75 | loss: 362720.91165| eval_rmse: 851.51724|  0:18:08s

Early stopping occurred at epoch 75 with best_epoch = 55 and best_eval_rmse = 550.01172
Saved Losses
{'MSE - mean': 310175.14870563196, 'MSE - std': 17221.636562752316, 'R2 - mean': 0.9804602494571284, 'R2 - std': 0.0009486333815235853} 
 

In get_device
epoch 0  | loss: 8656473.1601| eval_rmse: 939.04841|  0:00:14s
epoch 1  | loss: 735877.06468| eval_rmse: 1325.48594|  0:00:28s
epoch 2  | loss: 698668.30253| eval_rmse: 1334.56918|  0:00:44s
epoch 3  | loss: 644430.70517| eval_rmse: 1248.11784|  0:00:58s
epoch 4  | loss: 676977.08489| eval_rmse: 1463.13353|  0:01:13s
epoch 5  | loss: 634951.97376| eval_rmse: 1448.11465|  0:01:28s
epoch 6  | loss: 634041.52879| eval_rmse: 941.13643|  0:01:43s
epoch 7  | loss: 638884.96722| eval_rmse: 1044.59981|  0:01:58s
epoch 8  | loss: 623645.86916| eval_rmse: 1069.81832|  0:02:12s
epoch 9  | loss: 565372.29015| eval_rmse: 885.94793|  0:02:25s
epoch 10 | loss: 593011.44589| eval_rmse: 588.98823|  0:02:41s
epoch 11 | loss: 577386.67072| eval_rmse: 1011.62979|  0:02:56s
epoch 12 | loss: 583543.90871| eval_rmse: 600.49949|  0:03:11s
epoch 13 | loss: 596398.12106| eval_rmse: 670.03646|  0:03:25s
epoch 14 | loss: 590974.41515| eval_rmse: 696.69167|  0:03:40s
epoch 15 | loss: 556355.47431| eval_rmse: 611.03943|  0:03:55s
epoch 16 | loss: 565592.85223| eval_rmse: 613.7615|  0:04:08s
epoch 17 | loss: 565510.23785| eval_rmse: 659.34694|  0:04:22s
epoch 18 | loss: 558726.76887| eval_rmse: 584.58915|  0:04:37s
epoch 19 | loss: 573783.86415| eval_rmse: 583.57245|  0:04:51s
epoch 20 | loss: 536271.58768| eval_rmse: 744.70138|  0:05:05s
epoch 21 | loss: 540835.82799| eval_rmse: 612.0276|  0:05:19s
epoch 22 | loss: 523209.74513| eval_rmse: 652.05043|  0:05:34s
epoch 23 | loss: 519553.83109| eval_rmse: 613.84473|  0:05:50s
epoch 24 | loss: 492529.6442| eval_rmse: 698.89886|  0:06:04s
epoch 25 | loss: 530508.33615| eval_rmse: 602.19962|  0:06:17s
epoch 26 | loss: 533903.0192| eval_rmse: 602.57416|  0:06:32s
epoch 27 | loss: 518067.43481| eval_rmse: 619.58646|  0:06:48s
epoch 28 | loss: 480478.58267| eval_rmse: 583.78244|  0:07:03s
epoch 29 | loss: 483637.38886| eval_rmse: 566.84256|  0:07:16s
epoch 30 | loss: 477948.75014| eval_rmse: 579.85022|  0:07:31s
epoch 31 | loss: 480772.15634| eval_rmse: 632.27027|  0:07:45s
epoch 32 | loss: 475057.50552| eval_rmse: 571.53862|  0:07:59s
epoch 33 | loss: 458064.97584| eval_rmse: 598.8516|  0:08:15s
epoch 34 | loss: 449106.57024| eval_rmse: 867.78175|  0:08:31s
epoch 35 | loss: 446659.4011| eval_rmse: 556.63325|  0:08:44s
epoch 36 | loss: 446091.74249| eval_rmse: 626.98651|  0:09:00s
epoch 37 | loss: 419873.64433| eval_rmse: 571.49869|  0:09:16s
epoch 38 | loss: 432360.51901| eval_rmse: 608.0412|  0:09:30s
epoch 39 | loss: 433363.94965| eval_rmse: 599.49542|  0:09:44s
epoch 40 | loss: 432010.48113| eval_rmse: 586.37698|  0:09:58s
epoch 41 | loss: 443138.27504| eval_rmse: 561.62172|  0:10:13s
epoch 42 | loss: 441412.46307| eval_rmse: 564.75598|  0:10:26s
epoch 43 | loss: 433197.51595| eval_rmse: 571.15646|  0:10:41s
epoch 44 | loss: 429260.49761| eval_rmse: 577.79041|  0:10:55s
epoch 45 | loss: 399203.46829| eval_rmse: 735.65061|  0:11:11s
epoch 46 | loss: 420860.07618| eval_rmse: 806.00829|  0:11:27s
epoch 47 | loss: 404427.50672| eval_rmse: 640.75454|  0:11:42s
epoch 48 | loss: 428034.08809| eval_rmse: 740.88059|  0:11:56s
epoch 49 | loss: 425148.99968| eval_rmse: 565.21506|  0:12:12s
epoch 50 | loss: 420887.86997| eval_rmse: 592.26407|  0:12:25s
epoch 51 | loss: 411758.64299| eval_rmse: 577.12451|  0:12:40s
epoch 52 | loss: 420490.92308| eval_rmse: 1008.33831|  0:12:54s
epoch 53 | loss: 402283.41742| eval_rmse: 600.34993|  0:13:09s
epoch 54 | loss: 402968.0127| eval_rmse: 742.8382|  0:13:22s
epoch 55 | loss: 406477.91063| eval_rmse: 557.95866|  0:13:36s

Early stopping occurred at epoch 55 with best_epoch = 35 and best_eval_rmse = 556.63325
Saved Losses
{'MSE - mean': 310108.23306989175, 'MSE - std': 15404.08139191844, 'R2 - mean': 0.9805161400271633, 'R2 - std': 0.0008558149667469228} 
 

Saving model.....
Results After CV: {'MSE - mean': 310108.23306989175, 'MSE - std': 15404.08139191844, 'R2 - mean': 0.9805161400271633, 'R2 - std': 0.0008558149667469228}
Train time: 958.2319644031988
Inference time: 1.1431614245986566
Finished cross validation
Hyperparam was saved!!! Hurrah!!!
Trial 56 finished with value: 310108.23306989175 and parameters: {'n_d': 62, 'n_steps': 3, 'gamma': 1.5632120848823485, 'cat_emb_dim': 1, 'n_independent': 5, 'n_shared': 5, 'momentum': 0.2109689057501646, 'mask_type': 'entmax'}. Best is trial 27 with value: 295490.8463921569.
In get_device
In get_device
epoch 0  | loss: 15576110.44529| eval_rmse: 1591.38289|  0:00:10s
epoch 1  | loss: 706583.56065| eval_rmse: 776.1043|  0:00:21s
epoch 2  | loss: 671805.74745| eval_rmse: 699.0108|  0:00:29s
