

----------------------------------------------------------------------------
Training SAINT Vesion 1 with Dataset: config/boston.yml 



----------------------------------------------------------------------------
 Panda Version: 2.0.3
Namespace(batch_size=128, cat_dims=None, cat_idx=None, config='config/boston.yml', data_parallel=False, dataset='Boston', direction='minimize', dropna_idx=None, early_stopping_rounds=20, epochs=100, gpu_ids=[0, 1], logging_period=100, miss_cat_idx=None, miss_num_idx=None, model_name='SAINT', n_trials=30, nominal_idx=[3], num_classes=1, num_features=13, num_splits=5, objective='regression', one_hot_encode=True, optimize_hyperparameters=True, ordinal_encode=False, ordinal_idx=None, scale=True, seed=221, shuffle=True, target_encode=False, use_gpu=True, val_batch_size=256)
Start hyperparameter optimization
 Panda Version: 2.0.3
Loading dataset Boston...
Dataset loaded!
(506, 13)
Scaling the data...
args.num_features: 14
args.cat_idx: []
New Shape: (506, 14)
Epoch 68 loss 586.0714721679688
Epoch 69 loss 585.7208862304688
Epoch 70 loss 687.2525634765625
Epoch 71 loss 583.8220825195312
Epoch 72 loss 585.04443359375
Epoch 73 loss 571.5867309570312
Epoch 74 loss 632.1546020507812
Epoch 75 loss 635.1478271484375
Epoch 76 loss 625.728759765625
Epoch 77 loss 666.6751708984375
Epoch 78 loss 577.6280517578125
Epoch 79 loss 580.3584594726562
Epoch 80 loss 625.0128784179688
Epoch 81 loss 643.3932495117188
Validation loss has not improved for 20 steps!
Early stopping applies.
Saved Losses
{'MSE - mean': 567.7757207397145, 'MSE - std': 0.0, 'R2 - mean': 0.9339841739415771, 'R2 - std': 0.0} 
 

In get_device
Using dim 8 and batch size 64
Epoch 0 loss 522892.125
Epoch 1 loss 520143.09375
Epoch 2 loss 515951.125
Epoch 3 loss 511739.875
Epoch 4 loss 505809.5
Epoch 5 loss 493482.6875
Epoch 6 loss 469210.125
Epoch 7 loss 427022.25
Epoch 8 loss 362180.9375
Epoch 9 loss 273664.375
Epoch 10 loss 170832.53125
Epoch 11 loss 77047.0546875
Epoch 12 loss 21659.689453125
Epoch 13 loss 7907.7802734375
Epoch 14 loss 7703.47021484375
Epoch 15 loss 7553.1865234375
Epoch 16 loss 5914.6005859375
Epoch 17 loss 3142.222412109375
Epoch 18 loss 2077.375
Epoch 19 loss 1505.071044921875
Epoch 20 loss 1358.6287841796875
Epoch 21 loss 1066.8203125
Epoch 22 loss 1018.2525634765625
Epoch 23 loss 894.2144165039062
Epoch 24 loss 768.9863891601562
Epoch 25 loss 775.350830078125
Epoch 26 loss 742.543701171875
Epoch 27 loss 747.0595092773438
Epoch 28 loss 793.8201293945312
Epoch 29 loss 977.447021484375
Epoch 30 loss 654.0208740234375
Epoch 31 loss 690.3969116210938
Epoch 32 loss 1032.2301025390625
Epoch 33 loss 564.650390625
Epoch 34 loss 544.1109619140625
Epoch 35 loss 532.144775390625
Epoch 36 loss 539.84130859375
Epoch 37 loss 534.486328125
Epoch 38 loss 509.00494384765625
Epoch 39 loss 615.89501953125
Epoch 40 loss 583.8265380859375
Epoch 41 loss 530.680908203125
Epoch 42 loss 498.63665771484375
Epoch 43 loss 476.50677490234375
Epoch 44 loss 519.10791015625
Epoch 45 loss 537.7186889648438
Epoch 46 loss 506.99591064453125
Epoch 47 loss 504.0711975097656
Epoch 48 loss 672.100830078125
Epoch 49 loss 576.4691162109375
Epoch 50 loss 607.6049194335938
Epoch 51 loss 527.7692260742188
Epoch 52 loss 520.995361328125
Epoch 53 loss 456.90899658203125
Epoch 54 loss 532.279052734375
Epoch 55 loss 503.10418701171875
Epoch 56 loss 485.649658203125
Epoch 57 loss 450.45867919921875
Epoch 58 loss 508.181640625
Epoch 59 loss 480.38006591796875
Epoch 60 loss 437.655029296875
Epoch 61 loss 601.7588500976562
Epoch 62 loss 460.0099182128906
Epoch 63 loss 465.7285461425781
Epoch 64 loss 468.992431640625
Epoch 65 loss 483.5853271484375
Epoch 66 loss 436.52154541015625
Epoch 67 loss 431.59228515625
Epoch 68 loss 458.21319580078125
Epoch 69 loss 487.87457275390625
Epoch 70 loss 447.7641906738281
Epoch 71 loss 560.1029663085938
Epoch 72 loss 730.1494140625
Epoch 73 loss 761.0985717773438
Epoch 74 loss 476.84332275390625
Epoch 75 loss 434.2061767578125
Epoch 76 loss 548.0476684570312
Epoch 77 loss 458.6598815917969
Epoch 78 loss 462.2361755371094
Epoch 79 loss 523.504150390625
Epoch 80 loss 420.5563659667969
Epoch 81 loss 543.1846923828125
Epoch 82 loss 575.2283935546875
Epoch 83 loss 447.16058349609375
Epoch 84 loss 437.617431640625
Epoch 85 loss 451.37579345703125
Epoch 86 loss 431.14923095703125
Epoch 87 loss 517.1884765625
Epoch 88 loss 468.1673889160156
Epoch 89 loss 537.99951171875
Epoch 90 loss 527.4675903320312
Epoch 91 loss 470.7882385253906
Epoch 92 loss 471.7355041503906
Epoch 93 loss 429.8616027832031
Epoch 94 loss 473.9228210449219
Epoch 95 loss 456.185546875
Epoch 96 loss 471.3549499511719
Epoch 97 loss 440.9874267578125
Epoch 98 loss 455.0905456542969
Epoch 99 loss 504.02081298828125
Saved Losses
{'MSE - mean': 494.16595047232715, 'MSE - std': 73.6097702673874, 'R2 - mean': 0.9394704893019465, 'R2 - std': 0.005486315360369531} 
 

In get_device
Using dim 8 and batch size 64
Epoch 0 loss 513803.875
Epoch 1 loss 510197.25
Epoch 2 loss 505509.96875
Epoch 3 loss 500965.1875
Epoch 4 loss 491993.84375
Epoch 5 loss 473082.1875
Epoch 6 loss 438399.53125
Epoch 7 loss 382512.3125
Epoch 8 loss 302511.84375
Epoch 9 loss 203681.140625
Epoch 10 loss 104270.7421875
Epoch 11 loss 34657.453125
Epoch 12 loss 10639.2236328125
Epoch 13 loss 9565.5302734375
Epoch 14 loss 9217.857421875
Epoch 15 loss 8959.8720703125
Epoch 16 loss 4411.9775390625
Epoch 17 loss 2795.259033203125
Epoch 18 loss 2162.490966796875
Epoch 19 loss 1547.13037109375
Epoch 20 loss 1280.0306396484375
Epoch 21 loss 1467.282958984375
Epoch 22 loss 1080.226318359375
Epoch 23 loss 934.6163330078125
Epoch 24 loss 836.9425659179688
Epoch 25 loss 743.9410400390625
Epoch 26 loss 792.0906982421875
Epoch 27 loss 786.2323608398438
Epoch 28 loss 802.2611694335938
Epoch 29 loss 632.3504638671875
Epoch 30 loss 712.55810546875
Epoch 31 loss 615.6754150390625
Epoch 32 loss 910.2090454101562
Epoch 33 loss 643.74462890625
Epoch 34 loss 583.490478515625
Epoch 35 loss 581.3145141601562
Epoch 36 loss 590.0150146484375
Epoch 37 loss 754.7479248046875
Epoch 38 loss 552.6058959960938
Epoch 39 loss 544.0263671875
Epoch 40 loss 548.498046875
Epoch 41 loss 565.331298828125
Epoch 42 loss 526.178955078125
Epoch 43 loss 524.4332275390625
Epoch 44 loss 575.2784423828125
Epoch 45 loss 536.762939453125
Epoch 46 loss 622.437255859375
Epoch 47 loss 529.911376953125
Epoch 48 loss 618.926025390625
Epoch 49 loss 516.0458984375
Epoch 50 loss 520.6927490234375
Epoch 51 loss 553.5615844726562
Epoch 52 loss 530.126220703125
Epoch 53 loss 501.2968444824219
Epoch 54 loss 647.469482421875
Epoch 55 loss 511.2878112792969
Epoch 56 loss 522.2632446289062
Epoch 57 loss 540.3519287109375
Epoch 58 loss 514.1910400390625
Epoch 59 loss 513.80615234375
Epoch 60 loss 598.6277465820312
Epoch 61 loss 504.7784423828125
Epoch 62 loss 517.6718139648438
Epoch 63 loss 526.879638671875
Epoch 64 loss 607.0850830078125
Epoch 65 loss 559.15673828125
Epoch 66 loss 523.6400146484375
Epoch 67 loss 487.456787109375
Epoch 68 loss 485.1009216308594
Epoch 69 loss 486.2388000488281
Epoch 70 loss 492.8368835449219
Epoch 71 loss 539.3150024414062
Epoch 72 loss 496.68353271484375
Epoch 73 loss 542.3452758789062
Epoch 74 loss 632.7355346679688
Epoch 75 loss 498.0795593261719
Epoch 76 loss 499.7261962890625
Epoch 77 loss 536.9208374023438
Epoch 78 loss 527.5632934570312
Epoch 79 loss 469.4792175292969
Epoch 80 loss 631.0162353515625
Epoch 81 loss 610.6981201171875
Epoch 82 loss 553.7474365234375
Epoch 83 loss 543.213623046875
Epoch 84 loss 563.0264892578125
Epoch 85 loss 519.7313842773438
Epoch 86 loss 593.752685546875
Epoch 87 loss 501.83831787109375
Epoch 88 loss 502.6287841796875
Epoch 89 loss 483.7210693359375
Epoch 90 loss 543.9931030273438
Epoch 91 loss 560.926025390625
Epoch 92 loss 534.3579711914062
Epoch 93 loss 561.9451293945312
Epoch 94 loss 556.7455444335938
Epoch 95 loss 523.9225463867188
Epoch 96 loss 573.6720581054688
Epoch 97 loss 508.56622314453125
Epoch 98 loss 696.0758056640625
Epoch 99 loss 550.9819946289062
Saved Losses
{'MSE - mean': 485.9370186475064, 'MSE - std': 61.2184298815871, 'R2 - mean': 0.9428350290276931, 'R2 - std': 0.006535035778112084} 
 

In get_device
Using dim 8 and batch size 64
Epoch 0 loss 516937.15625
Epoch 1 loss 513363.6875
Epoch 2 loss 508489.46875
Epoch 3 loss 503527.40625
Epoch 4 loss 494813.5625
Epoch 5 loss 476494.5625
Epoch 6 loss 442081.34375
Epoch 7 loss 385781.375
Epoch 8 loss 304828.28125
Epoch 9 loss 204149.125
Epoch 10 loss 103525.1484375
Epoch 11 loss 32980.6875
Epoch 12 loss 9458.1904296875
Epoch 13 loss 8503.3837890625
Epoch 14 loss 8219.03515625
Epoch 15 loss 7494.84228515625
Epoch 16 loss 3639.985107421875
Epoch 17 loss 2543.362548828125
Epoch 18 loss 2357.686279296875
Epoch 19 loss 1507.789794921875
Epoch 20 loss 1369.1986083984375
Epoch 21 loss 1112.06005859375
Epoch 22 loss 1050.0467529296875
Epoch 23 loss 1017.8453979492188
Epoch 24 loss 865.5861206054688
Epoch 25 loss 831.4873046875
Epoch 26 loss 860.271240234375
Epoch 27 loss 773.3751831054688
Epoch 28 loss 849.6709594726562
Epoch 29 loss 751.66748046875
Epoch 30 loss 913.4822998046875
Epoch 31 loss 1142.5322265625
Epoch 32 loss 668.83642578125
Epoch 33 loss 688.08447265625
Epoch 34 loss 652.2501220703125
Epoch 35 loss 632.3522338867188
Epoch 36 loss 612.0305786132812
Epoch 37 loss 714.9696655273438
Epoch 38 loss 588.332275390625
Epoch 39 loss 619.6431274414062
Epoch 40 loss 588.6861572265625
Epoch 41 loss 568.1266479492188
Epoch 42 loss 634.3355712890625
Epoch 43 loss 562.7930297851562
Epoch 44 loss 549.4961547851562
Epoch 45 loss 561.1065673828125
Epoch 46 loss 632.1922607421875
Epoch 47 loss 576.13134765625
Epoch 48 loss 593.9757080078125
Epoch 49 loss 552.0081176757812
Epoch 50 loss 706.77294921875
Epoch 51 loss 596.5478515625
Epoch 52 loss 544.9556884765625
Epoch 53 loss 526.9368896484375
Epoch 54 loss 725.5765991210938
Epoch 55 loss 697.46923828125
Epoch 56 loss 532.297119140625
Epoch 57 loss 595.3068237304688
Epoch 58 loss 538.1458129882812
Epoch 59 loss 570.3312377929688
Epoch 60 loss 629.9268188476562
Epoch 61 loss 542.7714233398438
Epoch 62 loss 688.997802734375
Epoch 63 loss 593.5428466796875
Epoch 64 loss 532.6052856445312
Epoch 65 loss 531.0629272460938
Epoch 66 loss 657.7144775390625
Epoch 67 loss 515.1715087890625
Epoch 68 loss 569.3118896484375
Epoch 69 loss 537.5250854492188
Epoch 70 loss 553.9202880859375
Epoch 71 loss 507.1284484863281
Epoch 72 loss 513.3213500976562
Epoch 73 loss 586.8895874023438
Epoch 74 loss 667.7850341796875
Epoch 75 loss 512.861572265625
Epoch 76 loss 589.7227783203125
Epoch 77 loss 538.2109985351562
Epoch 78 loss 521.94287109375
Epoch 79 loss 556.114990234375
Epoch 80 loss 539.6890258789062
Epoch 81 loss 514.1200561523438
Epoch 82 loss 660.1300659179688
Epoch 83 loss 739.7587280273438
Epoch 84 loss 517.8373413085938
Epoch 85 loss 516.2692260742188
Epoch 86 loss 508.3465576171875
Epoch 87 loss 531.7470703125
Epoch 88 loss 568.0846557617188
Epoch 89 loss 538.4449462890625
Epoch 90 loss 539.5802001953125
Epoch 91 loss 522.954833984375
Epoch 92 loss 526.1084594726562
Validation loss has not improved for 20 steps!
Early stopping applies.
Saved Losses
{'MSE - mean': 491.2348369542537, 'MSE - std': 53.804951020412766, 'R2 - mean': 0.9418614658960877, 'R2 - std': 0.005905378478943424} 
 

In get_device
Using dim 8 and batch size 64
Epoch 0 loss 514348.59375
Epoch 1 loss 510559.375
Epoch 2 loss 505695.125
Epoch 3 loss 501174.59375
Epoch 4 loss 493639.9375
Epoch 5 loss 477177.15625
Epoch 6 loss 445343.65625
Epoch 7 loss 392127.5625
Epoch 8 loss 314223.40625
Epoch 9 loss 215611.640625
Epoch 10 loss 113405.7421875
Epoch 11 loss 38404.33984375
Epoch 12 loss 9928.3994140625
Epoch 13 loss 8204.5380859375
Epoch 14 loss 7922.236328125
Epoch 15 loss 7489.07373046875
Epoch 16 loss 3714.464599609375
Epoch 17 loss 2476.365234375
Epoch 18 loss 1728.1322021484375
Epoch 19 loss 1434.8084716796875
Epoch 20 loss 1118.5352783203125
Epoch 21 loss 1095.7174072265625
Epoch 22 loss 956.1991577148438
Epoch 23 loss 832.4210815429688
Epoch 24 loss 766.4821166992188
Epoch 25 loss 853.2764892578125
Epoch 26 loss 839.3795166015625
Epoch 27 loss 701.6163330078125
Epoch 28 loss 741.883056640625
Epoch 29 loss 707.348876953125
Epoch 30 loss 656.3348999023438
Epoch 31 loss 665.9053344726562
Epoch 32 loss 577.9814453125
Epoch 33 loss 577.7438354492188
Epoch 34 loss 621.3932495117188
Epoch 35 loss 638.1556396484375
Epoch 36 loss 675.029052734375
Epoch 37 loss 583.2786865234375
Epoch 38 loss 572.69580078125
Epoch 39 loss 580.5252685546875
Epoch 40 loss 676.91845703125
Epoch 41 loss 583.975830078125
Epoch 42 loss 621.4995727539062
Epoch 43 loss 641.4437255859375
Epoch 44 loss 646.9895629882812
Epoch 45 loss 541.5744018554688
Epoch 46 loss 560.5986938476562
Epoch 47 loss 562.2797241210938
Epoch 48 loss 577.00634765625
Epoch 49 loss 517.1986083984375
Epoch 50 loss 518.458984375
Epoch 51 loss 557.7197265625
Epoch 52 loss 583.0989990234375
Epoch 53 loss 549.667724609375
Epoch 54 loss 494.05340576171875
Epoch 55 loss 517.4267578125
Epoch 56 loss 552.8853759765625
Epoch 57 loss 504.7875061035156
Epoch 58 loss 510.5450134277344
Epoch 59 loss 533.8811645507812
Epoch 60 loss 648.01220703125
Epoch 61 loss 490.49627685546875
Epoch 62 loss 527.8661499023438
Epoch 63 loss 731.7202758789062
Epoch 64 loss 597.73779296875
Epoch 65 loss 472.258544921875
Epoch 66 loss 574.8463745117188
Epoch 67 loss 495.72564697265625
Epoch 68 loss 509.8365478515625
Epoch 69 loss 523.7626342773438
Epoch 70 loss 532.593994140625
Epoch 71 loss 726.2205200195312
Epoch 72 loss 487.4416198730469
Epoch 73 loss 629.9037475585938
Epoch 74 loss 494.3818054199219
Epoch 75 loss 572.8489379882812
Epoch 76 loss 559.2808837890625
Epoch 77 loss 568.8873901367188
Epoch 78 loss 487.96282958984375
Epoch 79 loss 491.4770202636719
Epoch 80 loss 504.5060119628906
Epoch 81 loss 510.1448059082031
Epoch 82 loss 510.93243408203125
Epoch 83 loss 610.0675048828125
Epoch 84 loss 500.9674377441406
Epoch 85 loss 524.9969482421875
Epoch 86 loss 517.4186401367188
Validation loss has not improved for 20 steps!
Early stopping applies.
Saved Losses
{'MSE - mean': 487.43958751249374, 'MSE - std': 48.71954306793046, 'R2 - mean': 0.9416502061795817, 'R2 - std': 0.005298803511636092} 
 

Results After CV: {'MSE - mean': 487.43958751249374, 'MSE - std': 48.71954306793046, 'R2 - mean': 0.9416502061795817, 'R2 - std': 0.005298803511636092}
Train time: 120.77443439320004
Inference time: 0.1426356991999455
Finished cross validation
Trial 5 finished with value: 487.43958751249374 and parameters: {'dim': 128, 'depth': 6, 'heads': 8, 'dropout': 0.1}. Best is trial 3 with value: 485.7394580560655.
In get_device
Using dim 8 and batch size 64
In get_device
Using dim 8 and batch size 64
Epoch 0 loss 515503.78125
Epoch 1 loss 513969.96875
Epoch 2 loss 511186.40625
Epoch 3 loss 506064.71875
Epoch 4 loss 496486.25
Epoch 5 loss 478646.875
Epoch 6 loss 446357.78125
Epoch 7 loss 393135.5625
Epoch 8 loss 315449.96875
Epoch 9 loss 217384.984375
Epoch 10 loss 115987.5625
Epoch 11 loss 40352.27734375
Epoch 12 loss 10796.875
Epoch 13 loss 8890.271484375
Epoch 14 loss 8548.3955078125
Epoch 15 loss 8313.923828125
Epoch 16 loss 8035.9951171875
Epoch 17 loss 7324.720703125
Epoch 18 loss 5402.72265625
Epoch 19 loss 3837.84765625
Epoch 20 loss 2470.516357421875
Epoch 21 loss 1784.2349853515625
Epoch 22 loss 1771.1240234375
Epoch 23 loss 1508.2855224609375
Epoch 24 loss 1325.408203125
Epoch 25 loss 1374.9395751953125
Epoch 26 loss 1156.4114990234375
Epoch 27 loss 1415.0233154296875
Epoch 28 loss 1091.3365478515625
Epoch 29 loss 1016.3050537109375
Epoch 30 loss 1581.9031982421875
Epoch 31 loss 1086.4755859375
Epoch 32 loss 979.082275390625
Epoch 33 loss 1056.3887939453125
Epoch 34 loss 939.3820190429688
Epoch 35 loss 845.3409423828125
Epoch 36 loss 890.2062377929688
Epoch 37 loss 882.8877563476562
Epoch 38 loss 955.892822265625
Epoch 39 loss 803.88134765625
Epoch 40 loss 762.7184448242188
Epoch 41 loss 782.5133666992188
Epoch 42 loss 903.0763549804688
Epoch 43 loss 787.1182861328125
Epoch 44 loss 784.7037353515625
Epoch 45 loss 718.5206298828125
Epoch 46 loss 718.3155517578125
Epoch 47 loss 731.5462036132812
Epoch 48 loss 774.6328735351562
Epoch 49 loss 965.8779296875
Epoch 50 loss 694.648681640625
Epoch 51 loss 744.4948120117188
Epoch 52 loss 1152.1937255859375
Epoch 53 loss 673.10546875
Epoch 54 loss 682.3967895507812
Epoch 55 loss 726.0701293945312
Epoch 56 loss 662.2935791015625
Epoch 57 loss 670.697265625
Epoch 58 loss 711.36474609375
Epoch 59 loss 676.7628173828125
Epoch 60 loss 709.0942993164062
Epoch 61 loss 643.4071655273438
Epoch 62 loss 981.576416015625
Epoch 63 loss 654.5233764648438
Epoch 64 loss 684.7613525390625
Epoch 65 loss 638.4070434570312
Epoch 66 loss 643.3131103515625
Epoch 67 loss 689.2012329101562
Epoch 68 loss 791.7969360351562
Epoch 69 loss 648.0729370117188
Epoch 70 loss 760.531005859375
Epoch 71 loss 645.8934936523438
Epoch 72 loss 696.5248413085938
Epoch 73 loss 775.0579833984375
Epoch 74 loss 733.0279541015625
Epoch 75 loss 768.1563720703125
Epoch 76 loss 731.4279174804688
Epoch 77 loss 674.6864013671875
Epoch 78 loss 708.2984619140625
Epoch 79 loss 970.8477172851562
Epoch 80 loss 618.5025024414062
Epoch 81 loss 661.5543212890625
Epoch 82 loss 652.621337890625
Epoch 83 loss 675.7283935546875
Epoch 84 loss 701.4547729492188
Epoch 85 loss 626.67626953125
Epoch 86 loss 605.698486328125
Epoch 87 loss 712.2848510742188
Epoch 88 loss 606.481689453125
Epoch 89 loss 738.1889038085938
Epoch 90 loss 697.8043823242188
Epoch 91 loss 591.3683471679688
Epoch 92 loss 591.0432739257812
Epoch 93 loss 713.265869140625
Epoch 94 loss 627.33544921875
Epoch 95 loss 580.1162719726562
Epoch 96 loss 574.6935424804688
Epoch 97 loss 669.7922973632812
Epoch 98 loss 652.19677734375
Epoch 99 loss 577.269775390625
Saved Losses
{'MSE - mean': 574.6932421970192, 'MSE - std': 0.0, 'R2 - mean': 0.9331798671059732, 'R2 - std': 0.0} 
 

In get_device
Using dim 8 and batch size 64
Epoch 0 loss 523260.96875
Epoch 1 loss 521106.875
Epoch 2 loss 517592.875
Epoch 3 loss 511340.4375
Epoch 4 loss 499867.8125
Epoch 5 loss 478751.75
Epoch 6 loss 441420.0625
Epoch 7 loss 381723.15625
Epoch 8 loss 297523.5
Epoch 9 loss 195509.015625
Epoch 10 loss 95863.8046875
Epoch 11 loss 29521.888671875
Epoch 12 loss 8552.537109375
Epoch 13 loss 7760.7294921875
Epoch 14 loss 7374.9609375
Epoch 15 loss 7140.22607421875
Epoch 16 loss 6453.95361328125
Epoch 17 loss 4193.00146484375
Epoch 18 loss 2450.4013671875
Epoch 19 loss 1821.6881103515625
Epoch 20 loss 1539.7794189453125
Epoch 21 loss 1482.6905517578125
Epoch 22 loss 1342.3487548828125
Epoch 23 loss 1081.010498046875
Epoch 24 loss 966.271240234375
Epoch 25 loss 1368.2098388671875
Epoch 26 loss 870.2145385742188
Epoch 27 loss 842.343994140625
Epoch 28 loss 851.6323852539062
Epoch 29 loss 1080.3739013671875
Epoch 30 loss 736.268310546875
Epoch 31 loss 786.7367553710938
Epoch 32 loss 802.5543212890625
Epoch 33 loss 693.293212890625
Epoch 34 loss 740.3929443359375
Epoch 35 loss 694.2076416015625
Epoch 36 loss 746.6296997070312
Epoch 37 loss 684.0011596679688
Epoch 38 loss 826.9984130859375
Epoch 39 loss 813.075439453125
Epoch 40 loss 633.9754028320312
Epoch 41 loss 634.0526733398438
Epoch 42 loss 849.407470703125
Epoch 43 loss 583.39404296875
Epoch 44 loss 610.872314453125
Epoch 45 loss 584.3154296875
Epoch 46 loss 620.135498046875
Epoch 47 loss 695.3113403320312
Epoch 48 loss 746.12060546875
Epoch 49 loss 725.913330078125
Epoch 50 loss 559.0297241210938
Epoch 51 loss 538.3419799804688
Epoch 52 loss 667.8590698242188
Epoch 53 loss 814.2491455078125
Epoch 54 loss 523.2067260742188
Epoch 55 loss 526.0182495117188
Epoch 56 loss 556.4364013671875
Epoch 57 loss 535.8145141601562
Epoch 58 loss 542.595458984375
Epoch 59 loss 743.5007934570312
Epoch 60 loss 616.6436157226562
Epoch 61 loss 530.6824951171875
Epoch 62 loss 590.4337768554688
Epoch 63 loss 560.9891357421875
Epoch 64 loss 762.3223266601562
Epoch 65 loss 545.226318359375
Epoch 66 loss 495.4322814941406
Epoch 67 loss 576.0739135742188
Epoch 68 loss 674.65869140625
Epoch 69 loss 549.9304809570312
Epoch 70 loss 510.9753112792969
Epoch 71 loss 600.482666015625
Epoch 72 loss 670.0680541992188
Epoch 73 loss 499.3433837890625
Epoch 74 loss 587.9296875
Epoch 75 loss 509.27911376953125
Epoch 76 loss 473.8601379394531
Epoch 77 loss 537.09521484375
Epoch 78 loss 580.0765991210938
Epoch 79 loss 494.18475341796875
Epoch 80 loss 532.08251953125
Epoch 81 loss 483.0092468261719
Epoch 82 loss 485.3972473144531
Epoch 83 loss 489.22515869140625
Epoch 84 loss 569.3966064453125
Epoch 85 loss 511.2984619140625
Epoch 86 loss 469.493896484375
Epoch 87 loss 494.4285583496094
Epoch 88 loss 716.3228149414062
Epoch 89 loss 547.680419921875
Epoch 90 loss 488.3803405761719
Epoch 91 loss 576.7095336914062
Epoch 92 loss 526.6343994140625
Epoch 93 loss 458.1200866699219
Epoch 94 loss 462.46173095703125
Epoch 95 loss 505.2850036621094
Epoch 96 loss 468.3405456542969
Epoch 97 loss 487.384765625
Epoch 98 loss 506.30621337890625
Epoch 99 loss 446.444091796875
Saved Losses
{'MSE - mean': 510.56862672144615, 'MSE - std': 64.12461547557308, 'R2 - mean': 0.9373742115222572, 'R2 - std': 0.004194344416284024} 
 

In get_device
Using dim 8 and batch size 64
Epoch 0 loss 516156.625
Epoch 1 loss 514031.46875
Epoch 2 loss 510426.75
Epoch 3 loss 504091.5
Epoch 4 loss 492791.125
Epoch 5 loss 471988.09375
Epoch 6 loss 434464.53125
Epoch 7 loss 374171.53125
Epoch 8 loss 289534.5
Epoch 9 loss 187594.015625
Epoch 10 loss 89907.609375
Epoch 11 loss 27113.474609375
Epoch 12 loss 9592.6083984375
Epoch 13 loss 9699.88671875
Epoch 14 loss 9041.232421875
Epoch 15 loss 8829.7822265625
Epoch 16 loss 8427.033203125
Epoch 17 loss 6900.7744140625
Epoch 18 loss 4311.89453125
Epoch 19 loss 3084.332275390625
Epoch 20 loss 2341.1630859375
Epoch 21 loss 1758.4683837890625
Epoch 22 loss 1668.3023681640625
Epoch 23 loss 1463.10009765625
Epoch 24 loss 1300.82568359375
Epoch 25 loss 1849.6112060546875
Epoch 26 loss 1216.6038818359375
Epoch 27 loss 1033.1527099609375
Epoch 28 loss 1195.0045166015625
Epoch 29 loss 987.79443359375
Epoch 30 loss 1158.102783203125
Epoch 31 loss 872.7279052734375
Epoch 32 loss 1528.8848876953125
Epoch 33 loss 1060.888427734375
Epoch 34 loss 895.834716796875
Epoch 35 loss 939.585205078125
Epoch 36 loss 825.2587280273438
Epoch 37 loss 990.9522094726562
Epoch 38 loss 993.8250122070312
Epoch 39 loss 828.6583251953125
Epoch 40 loss 883.4685668945312
Epoch 41 loss 1011.6534423828125
Epoch 42 loss 777.6317138671875
Epoch 43 loss 689.3155517578125
Epoch 44 loss 740.4432373046875
Epoch 45 loss 854.0601196289062
Epoch 46 loss 766.3612670898438
Epoch 47 loss 729.796142578125
Epoch 48 loss 626.732177734375
Epoch 49 loss 849.0789794921875
Epoch 50 loss 617.0245971679688
Epoch 51 loss 724.1181640625
Epoch 52 loss 763.3252563476562
Epoch 53 loss 687.8709106445312
Epoch 54 loss 554.022705078125
Epoch 55 loss 1050.213134765625
Epoch 56 loss 580.799072265625
Epoch 57 loss 871.0056762695312
Epoch 58 loss 749.3027954101562
Epoch 59 loss 562.657958984375
Epoch 60 loss 585.2348022460938
Epoch 61 loss 627.3577270507812
Epoch 62 loss 580.6171264648438
Epoch 63 loss 581.1602783203125
Epoch 64 loss 635.5526123046875
Epoch 65 loss 577.10693359375
Epoch 66 loss 613.93798828125
Epoch 67 loss 519.3719482421875
Epoch 68 loss 879.085205078125
Epoch 69 loss 685.0166015625
Epoch 70 loss 666.9962768554688
Epoch 71 loss 640.1372680664062
Epoch 72 loss 510.5451965332031
Epoch 73 loss 617.5814208984375
Epoch 74 loss 582.5095825195312
Epoch 75 loss 512.5490112304688
Epoch 76 loss 552.636962890625
Epoch 77 loss 589.8578491210938
Epoch 78 loss 509.2239990234375
Epoch 79 loss 612.9716186523438
Epoch 80 loss 605.0447998046875
Epoch 81 loss 600.588623046875
Epoch 82 loss 556.6780395507812
Epoch 83 loss 575.4688110351562
Epoch 84 loss 570.26318359375
Epoch 85 loss 577.9288940429688
Epoch 86 loss 829.7510986328125
Epoch 87 loss 604.9992065429688
Epoch 88 loss 478.1414794921875
Epoch 89 loss 568.9227294921875
Epoch 90 loss 602.7767333984375
Epoch 91 loss 510.48675537109375
Epoch 92 loss 620.653564453125
Epoch 93 loss 492.18536376953125
Epoch 94 loss 536.338134765625
Epoch 95 loss 560.0895385742188
Epoch 96 loss 600.3486328125
Epoch 97 loss 580.4812622070312
Epoch 98 loss 779.1032104492188
Epoch 99 loss 543.8015747070312
Saved Losses
{'MSE - mean': 499.75965368982423, 'MSE - std': 54.543365034225125, 'R2 - mean': 0.9411273060611042, 'R2 - std': 0.006316627841656317} 
 

In get_device
Using dim 8 and batch size 64
Epoch 0 loss 519059.65625
Epoch 1 loss 516890.375
Epoch 2 loss 513376.5625
Epoch 3 loss 507285.71875
Epoch 4 loss 496585.6875
Epoch 5 loss 477414.03125
Epoch 6 loss 442786.8125
Epoch 7 loss 386294.6875
Epoch 8 loss 305155.25
Epoch 9 loss 205158.359375
Epoch 10 loss 104766.4921875
Epoch 11 loss 34293.16015625
Epoch 12 loss 9576.2841796875
Epoch 13 loss 8550.78515625
Epoch 14 loss 8180.55322265625
Epoch 15 loss 7994.5673828125
Epoch 16 loss 7677.41015625
Epoch 17 loss 6721.85546875
